temperature,ph,turbidity,tds,light,timestamp,risk_score,risk_level
25.58,6.0,33.85,799.45,320.76,2026-03-22 15:36:57.202,45,Moderate
25.59,6.0,31.72,798.85,127.33,2026-03-22 15:39:57.202,45,Moderate
25.64,6.0,33.49,799.51,239.59,2026-03-22 15:42:57.202,45,Moderate
25.67,6.0,31.48,799.64,234.51,2026-03-22 15:45:57.202,45,Moderate
25.61,6.02,32.51,799.67,295.92,2026-03-22 15:48:57.202,45,Moderate
25.64,6.0,32.92,799.22,167.92,2026-03-22 15:51:57.202,45,Moderate
25.71,6.0,29.04,799.23,302.3,2026-03-22 15:54:57.202,30,Safe
25.68,6.0,30.81,798.77,239.66,2026-03-22 15:57:57.202,45,Moderate
25.6,6.0,31.9,796.23,179.63,2026-03-22 16:00:57.202,45,Moderate
25.55,6.0,31.3,795.49,130.5,2026-03-22 16:03:57.202,45,Moderate
25.71,6.01,33.03,793.81,226.71,2026-03-22 16:06:57.202,45,Moderate
25.77,6.0,33.18,794.24,317.26,2026-03-22 16:09:57.202,45,Moderate
25.77,6.01,32.09,793.92,112.42,2026-03-22 16:12:57.202,45,Moderate
25.71,6.01,33.36,794.01,127.23,2026-03-22 16:15:57.202,45,Moderate
25.65,6.0,30.44,793.79,203.79,2026-03-22 16:18:57.202,45,Moderate
25.69,6.0,34.48,792.81,214.92,2026-03-22 16:21:57.202,45,Moderate
25.73,6.0,31.17,793.66,210.28,2026-03-22 16:24:57.202,45,Moderate
25.75,6.0,31.1,793.63,294.89,2026-03-22 16:27:57.202,45,Moderate
25.69,6.0,32.12,792.98,238.58,2026-03-22 16:30:57.202,45,Moderate
25.6,6.0,28.63,793.56,110.85,2026-03-22 16:33:57.202,30,Safe
25.65,6.0,30.62,793.38,323.54,2026-03-22 16:36:57.202,45,Moderate
25.74,6.0,29.95,794.16,268.01,2026-03-22 16:39:57.202,30,Safe
25.72,6.0,33.93,795.03,93.28,2026-03-22 16:42:57.202,45,Moderate
25.73,6.0,31.93,794.68,198.12,2026-03-22 16:45:57.202,45,Moderate
25.81,6.03,32.39,795.52,167.17,2026-03-22 16:48:57.202,45,Moderate
25.74,6.0,32.12,793.94,338.08,2026-03-22 16:51:57.202,45,Moderate
25.71,6.0,31.41,793.72,152.04,2026-03-22 16:54:57.202,45,Moderate
25.73,6.0,29.8,793.11,272.73,2026-03-22 16:57:57.202,30,Safe
25.67,6.0,32.72,792.82,208.58,2026-03-22 17:00:57.202,45,Moderate
25.68,6.01,28.47,792.8,322.77,2026-03-22 17:03:57.202,30,Safe
25.67,6.0,33.81,792.16,97.27,2026-03-22 17:06:57.202,45,Moderate
25.75,6.02,29.09,792.63,256.31,2026-03-22 17:09:57.202,30,Safe
25.77,6.02,32.07,791.69,255.05,2026-03-22 17:12:57.202,45,Moderate
25.76,6.01,33.1,792.23,266.65,2026-03-22 17:15:57.202,45,Moderate
25.72,6.01,30.71,792.31,325.35,2026-03-22 17:18:57.202,45,Moderate
25.72,6.02,29.12,793.11,142.57,2026-03-22 17:21:57.202,30,Safe
25.75,6.03,30.12,792.85,217.75,2026-03-22 17:24:57.202,45,Moderate
25.69,6.05,30.52,793.52,217.75,2026-03-22 17:27:57.202,45,Moderate
25.72,6.02,34.38,793.51,11.76,2026-03-22 17:30:57.202,45,Moderate
25.63,6.03,31.25,793.31,17.69,2026-03-22 17:33:57.202,45,Moderate
25.62,6.0,27.6,793.73,16.07,2026-03-22 17:36:57.202,30,Safe
25.63,6.0,31.72,794.31,5.7,2026-03-22 17:39:57.202,45,Moderate
25.72,6.01,31.72,793.54,15.13,2026-03-22 17:42:57.202,45,Moderate
25.68,6.0,30.37,795.29,7.22,2026-03-22 17:45:57.202,45,Moderate
25.64,6.0,30.81,795.44,14.88,2026-03-22 17:48:57.202,45,Moderate
25.57,6.0,32.69,795.85,2.56,2026-03-22 17:51:57.202,45,Moderate
25.66,6.02,31.2,796.54,7.93,2026-03-22 17:54:57.202,45,Moderate
25.67,6.03,30.1,795.82,15.8,2026-03-22 17:57:57.202,45,Moderate
25.65,6.0,30.3,795.07,3.8,2026-03-22 18:00:57.202,45,Moderate
25.62,6.0,27.77,795.31,11.14,2026-03-22 18:03:57.202,30,Safe
25.58,6.01,29.73,797.53,4.25,2026-03-22 18:06:57.202,30,Safe
25.6,6.0,31.47,797.6,7.98,2026-03-22 18:09:57.202,45,Moderate
25.61,6.0,28.33,797.03,4.21,2026-03-22 18:12:57.202,30,Safe
25.58,6.03,30.91,797.62,8.54,2026-03-22 18:15:57.202,45,Moderate
25.59,6.02,32.15,796.49,16.29,2026-03-22 18:18:57.202,45,Moderate
25.66,6.0,31.54,795.52,1.1,2026-03-22 18:21:57.202,45,Moderate
25.63,6.0,31.7,793.47,2.11,2026-03-22 18:24:57.202,45,Moderate
25.65,6.0,27.01,794.68,10.04,2026-03-22 18:27:57.202,30,Safe
25.64,6.01,27.21,794.23,4.45,2026-03-22 18:30:57.202,30,Safe
25.6,6.02,32.13,794.57,2.09,2026-03-22 18:33:57.202,45,Moderate
25.62,6.0,30.76,795.08,2.72,2026-03-22 18:36:57.202,45,Moderate
25.55,6.01,27.64,796.24,4.83,2026-03-22 18:39:57.202,30,Safe
25.57,6.02,28.17,796.89,0.14,2026-03-22 18:42:57.202,30,Safe
25.52,6.01,27.33,797.01,4.64,2026-03-22 18:45:57.202,30,Safe
25.5,6.0,28.13,797.34,2.43,2026-03-22 18:48:57.202,30,Safe
25.46,6.0,29.54,796.35,4.24,2026-03-22 18:51:57.202,30,Safe
25.52,6.03,25.24,795.33,0.53,2026-03-22 18:54:57.202,30,Safe
25.55,6.01,29.95,796.26,4.7,2026-03-22 18:57:57.202,30,Safe
25.62,6.0,29.96,797.37,1.42,2026-03-22 19:00:57.202,30,Safe
25.61,6.0,28.41,796.78,0.7,2026-03-22 19:03:57.202,30,Safe
25.58,6.0,26.69,796.96,0.7,2026-03-22 19:06:57.202,30,Safe
25.62,6.01,30.83,797.92,1.87,2026-03-22 19:09:57.202,45,Moderate
25.64,6.01,28.94,798.73,1.92,2026-03-22 19:12:57.202,30,Safe
25.67,6.0,27.55,798.78,2.65,2026-03-22 19:15:57.202,30,Safe
25.66,6.0,27.0,799.02,4.02,2026-03-22 19:18:57.202,30,Safe
25.58,6.01,29.05,799.6,2.54,2026-03-22 19:21:57.202,30,Safe
25.61,6.01,27.61,799.4,4.03,2026-03-22 19:24:57.202,30,Safe
25.58,6.0,29.71,799.04,0.37,2026-03-22 19:27:57.202,30,Safe
25.58,6.0,30.13,799.05,2.23,2026-03-22 19:30:57.202,45,Moderate
25.61,6.02,27.24,798.61,3.25,2026-03-22 19:33:57.202,30,Safe
25.64,6.01,28.26,797.77,0.82,2026-03-22 19:36:57.202,30,Safe
25.64,6.02,28.81,797.9,4.54,2026-03-22 19:39:57.202,30,Safe
25.59,6.02,29.02,797.84,0.16,2026-03-22 19:42:57.202,30,Safe
25.58,6.03,26.64,797.88,1.37,2026-03-22 19:45:57.202,30,Safe
25.61,6.01,30.3,799.32,2.18,2026-03-22 19:48:57.202,45,Moderate
25.58,6.0,28.02,800.0,3.3,2026-03-22 19:51:57.202,30,Safe
25.61,6.0,26.92,800.0,0.5,2026-03-22 19:54:57.202,30,Safe
25.59,6.0,28.32,798.83,2.92,2026-03-22 19:57:57.202,30,Safe
25.48,6.01,28.63,799.21,0.38,2026-03-22 20:00:57.202,30,Safe
25.58,6.01,26.87,799.12,1.75,2026-03-22 20:03:57.202,30,Safe
25.51,6.0,27.62,799.4,1.77,2026-03-22 20:06:57.202,30,Safe
25.59,6.0,27.61,799.03,2.29,2026-03-22 20:09:57.202,30,Safe
25.59,6.01,29.66,799.53,4.51,2026-03-22 20:12:57.202,30,Safe
25.51,6.0,28.4,799.47,1.43,2026-03-22 20:15:57.202,30,Safe
25.49,6.0,28.62,800.0,1.2,2026-03-22 20:18:57.202,30,Safe
25.6,6.0,27.77,800.0,1.13,2026-03-22 20:21:57.202,30,Safe
25.64,6.0,28.52,800.0,0.3,2026-03-22 20:24:57.202,30,Safe
25.58,6.0,27.32,799.94,1.06,2026-03-22 20:27:57.202,30,Safe
25.55,6.0,26.55,799.91,4.0,2026-03-22 20:30:57.202,30,Safe
25.51,6.0,26.85,800.0,1.33,2026-03-22 20:33:57.202,30,Safe
25.55,6.0,28.24,800.0,0.9,2026-03-22 20:36:57.202,30,Safe
25.57,6.0,28.97,799.3,3.76,2026-03-22 20:39:57.202,30,Safe
25.53,6.0,26.16,799.51,3.64,2026-03-22 20:42:57.202,30,Safe
25.55,6.0,31.62,799.81,0.01,2026-03-22 20:45:57.202,45,Moderate
25.53,6.01,28.78,800.0,0.89,2026-03-22 20:48:57.202,30,Safe
25.69,6.01,26.9,798.95,3.62,2026-03-22 20:51:57.202,30,Safe
25.65,6.01,26.74,798.31,0.84,2026-03-22 20:54:57.202,30,Safe
25.57,6.0,26.34,799.39,0.57,2026-03-22 20:57:57.202,30,Safe
25.5,6.01,25.82,799.0,4.29,2026-03-22 21:00:57.202,30,Safe
25.59,6.01,26.35,799.4,0.42,2026-03-22 21:03:57.202,30,Safe
25.66,6.03,30.04,797.28,3.81,2026-03-22 21:06:57.202,45,Moderate
25.5,6.01,25.98,797.06,3.19,2026-03-22 21:09:57.202,30,Safe
25.48,6.01,25.68,796.61,2.31,2026-03-22 21:12:57.202,30,Safe
25.57,6.02,28.06,796.9,0.34,2026-03-22 21:15:57.202,30,Safe
25.55,6.0,26.45,797.77,4.59,2026-03-22 21:18:57.202,30,Safe
25.45,6.0,28.07,797.61,2.28,2026-03-22 21:21:57.202,30,Safe
25.48,6.0,25.08,798.12,1.7,2026-03-22 21:24:57.202,30,Safe
25.54,6.0,27.92,798.32,3.6,2026-03-22 21:27:57.202,30,Safe
25.6,6.0,24.41,797.14,2.85,2026-03-22 21:30:57.202,30,Safe
25.56,6.0,25.98,795.48,4.82,2026-03-22 21:33:57.202,30,Safe
25.62,6.0,27.29,795.18,4.23,2026-03-22 21:36:57.202,30,Safe
25.64,6.0,25.49,792.99,0.52,2026-03-22 21:39:57.202,30,Safe
25.61,6.0,27.65,793.31,2.03,2026-03-22 21:42:57.202,30,Safe
25.53,6.03,28.46,793.69,3.61,2026-03-22 21:45:57.202,30,Safe
25.57,6.05,26.94,793.04,3.99,2026-03-22 21:48:57.202,30,Safe
25.64,6.05,27.27,793.36,2.29,2026-03-22 21:51:57.202,30,Safe
25.63,6.07,21.72,794.19,4.54,2026-03-22 21:54:57.202,30,Safe
25.63,6.06,26.51,793.64,4.37,2026-03-22 21:57:57.202,30,Safe
25.64,6.05,26.68,793.06,1.31,2026-03-22 22:00:57.202,30,Safe
25.66,6.05,29.66,792.8,3.47,2026-03-22 22:03:57.202,30,Safe
25.65,6.06,27.23,793.43,0.35,2026-03-22 22:06:57.202,30,Safe
25.58,6.07,25.99,793.84,2.04,2026-03-22 22:09:57.202,30,Safe
25.61,6.07,26.29,794.32,4.15,2026-03-22 22:12:57.202,30,Safe
25.61,6.07,25.03,793.98,4.96,2026-03-22 22:15:57.202,30,Safe
25.55,6.06,24.09,794.41,2.1,2026-03-22 22:18:57.202,30,Safe
25.61,6.03,26.2,794.31,0.24,2026-03-22 22:21:57.202,30,Safe
25.52,6.03,29.05,793.99,3.92,2026-03-22 22:24:57.202,30,Safe
25.5,6.05,28.51,793.25,1.25,2026-03-22 22:27:57.202,30,Safe
25.51,6.03,26.66,792.32,0.7,2026-03-22 22:30:57.202,30,Safe
25.48,6.01,21.96,792.02,3.26,2026-03-22 22:33:57.202,30,Safe
25.6,6.01,27.83,790.89,0.11,2026-03-22 22:36:57.202,30,Safe
25.56,6.0,25.87,791.75,3.73,2026-03-22 22:39:57.202,30,Safe
25.54,6.01,23.0,791.88,3.67,2026-03-22 22:42:57.202,30,Safe
25.57,6.0,25.99,792.55,1.64,2026-03-22 22:45:57.202,30,Safe
25.6,6.0,26.67,791.15,2.31,2026-03-22 22:48:57.202,30,Safe
25.48,6.0,23.34,791.08,3.59,2026-03-22 22:51:57.202,30,Safe
25.51,6.01,24.49,791.16,2.92,2026-03-22 22:54:57.202,30,Safe
25.54,6.0,26.3,791.92,0.15,2026-03-22 22:57:57.202,30,Safe
25.5,6.0,25.42,791.51,1.28,2026-03-22 23:00:57.202,30,Safe
25.47,6.01,23.74,792.33,1.88,2026-03-22 23:03:57.202,30,Safe
25.55,6.01,24.14,791.14,0.64,2026-03-22 23:06:57.202,30,Safe
25.57,6.03,26.88,790.82,1.35,2026-03-22 23:09:57.202,30,Safe
25.55,6.04,26.36,790.24,3.43,2026-03-22 23:12:57.202,30,Safe
25.51,6.03,24.67,788.58,3.33,2026-03-22 23:15:57.202,30,Safe
25.49,6.03,25.13,789.27,2.11,2026-03-22 23:18:57.202,30,Safe
25.5,6.06,24.53,789.45,0.4,2026-03-22 23:21:57.202,30,Safe
25.51,6.05,27.25,789.98,3.2,2026-03-22 23:24:57.202,30,Safe
25.62,6.04,24.32,789.84,0.94,2026-03-22 23:27:57.202,30,Safe
25.66,6.02,23.82,790.74,278.34,2026-03-22 23:30:57.202,30,Safe
25.62,6.03,24.36,790.96,378.33,2026-03-22 23:33:57.202,30,Safe
25.63,6.03,26.21,791.62,274.35,2026-03-22 23:36:57.202,30,Safe
25.68,6.04,25.02,792.55,185.11,2026-03-22 23:39:57.202,30,Safe
25.55,6.05,24.54,791.99,265.66,2026-03-22 23:42:57.202,30,Safe
25.53,6.04,26.16,792.03,232.43,2026-03-22 23:45:57.202,30,Safe
25.55,6.04,23.79,792.03,317.61,2026-03-22 23:48:57.202,30,Safe
25.5,6.03,26.45,791.89,341.55,2026-03-22 23:51:57.202,30,Safe
25.55,6.0,28.8,792.81,246.18,2026-03-22 23:54:57.202,30,Safe
25.62,6.0,25.23,794.58,309.47,2026-03-22 23:57:57.202,30,Safe
25.52,6.01,22.98,794.05,328.34,2026-03-23 00:00:57.202,30,Safe
25.56,6.0,26.13,793.65,275.55,2026-03-23 00:03:57.202,30,Safe
25.43,6.01,21.9,793.82,331.81,2026-03-23 00:06:57.202,30,Safe
25.51,6.0,23.72,794.64,194.03,2026-03-23 00:09:57.202,30,Safe
25.55,6.0,25.9,793.93,174.1,2026-03-23 00:12:57.202,30,Safe
25.55,6.02,26.22,793.11,265.19,2026-03-23 00:15:57.202,30,Safe
25.6,6.02,24.72,792.46,391.16,2026-03-23 00:18:57.202,30,Safe
25.55,6.01,25.81,793.84,281.43,2026-03-23 00:21:57.202,30,Safe
25.47,6.0,23.23,795.0,360.15,2026-03-23 00:24:57.202,30,Safe
25.53,6.0,22.95,795.41,227.99,2026-03-23 00:27:57.202,30,Safe
25.53,6.0,25.36,797.27,39.96,2026-03-23 00:30:57.202,30,Safe
25.51,6.0,25.13,798.32,24.49,2026-03-23 00:33:57.202,30,Safe
25.55,6.02,22.67,799.4,95.22,2026-03-23 00:36:57.202,30,Safe
25.55,6.01,25.06,798.48,18.22,2026-03-23 00:39:57.202,30,Safe
25.68,6.0,22.1,797.66,15.08,2026-03-23 00:42:57.202,30,Safe
25.67,6.0,22.75,797.82,94.63,2026-03-23 00:45:57.202,30,Safe
25.58,6.0,25.08,797.2,96.31,2026-03-23 00:48:57.202,30,Safe
25.65,6.0,21.47,797.12,84.23,2026-03-23 00:51:57.202,30,Safe
25.62,6.0,23.72,797.93,36.13,2026-03-23 00:54:57.202,30,Safe
25.55,6.0,21.71,797.06,70.93,2026-03-23 00:57:57.202,30,Safe
25.59,6.01,22.3,797.67,37.3,2026-03-23 01:00:57.202,30,Safe
25.6,6.01,23.83,797.62,20.11,2026-03-23 01:03:57.202,30,Safe
25.67,6.0,22.57,798.58,95.7,2026-03-23 01:06:57.202,30,Safe
25.63,6.01,24.93,798.73,42.05,2026-03-23 01:09:57.202,30,Safe
25.63,6.0,24.04,799.58,81.8,2026-03-23 01:12:57.202,30,Safe
25.67,6.0,25.14,799.0,26.47,2026-03-23 01:15:57.202,30,Safe
25.65,6.0,24.86,799.08,24.09,2026-03-23 01:18:57.202,30,Safe
25.55,6.0,21.79,799.13,21.62,2026-03-23 01:21:57.202,30,Safe
25.45,6.0,24.03,798.17,71.94,2026-03-23 01:24:57.202,30,Safe
25.6,6.0,21.8,798.88,113.48,2026-03-23 01:27:57.202,30,Safe
25.59,6.01,23.11,799.14,426.36,2026-03-23 01:30:57.202,30,Safe
25.65,6.01,23.41,797.6,225.45,2026-03-23 01:33:57.202,30,Safe
25.63,6.01,22.65,797.48,247.93,2026-03-23 01:36:57.202,30,Safe
25.63,6.0,20.55,796.54,594.12,2026-03-23 01:39:57.202,30,Safe
25.59,6.0,23.36,796.66,594.12,2026-03-23 01:42:57.202,30,Safe
25.52,6.0,21.96,795.78,332.76,2026-03-23 01:45:57.202,30,Safe
25.5,6.0,22.41,795.84,535.96,2026-03-23 01:48:57.202,30,Safe
25.59,6.0,22.86,796.44,391.14,2026-03-23 01:51:57.202,30,Safe
25.62,6.0,23.27,797.84,545.09,2026-03-23 01:54:57.202,30,Safe
25.62,6.01,22.56,797.76,528.86,2026-03-23 01:57:57.202,30,Safe
25.69,6.0,23.09,797.6,129.73,2026-03-23 02:00:57.202,30,Safe
25.57,6.0,22.83,796.75,373.24,2026-03-23 02:03:57.202,30,Safe
25.58,6.02,24.98,797.8,552.59,2026-03-23 02:06:57.202,30,Safe
25.44,6.03,22.13,798.22,313.93,2026-03-23 02:09:57.202,30,Safe
25.53,6.02,23.31,797.11,183.22,2026-03-23 02:12:57.202,30,Safe
25.6,6.0,22.46,797.89,560.05,2026-03-23 02:15:57.202,30,Safe
25.49,6.0,23.19,797.76,117.34,2026-03-23 02:18:57.202,30,Safe
25.5,6.0,22.14,797.79,187.66,2026-03-23 02:21:57.202,30,Safe
25.57,6.0,21.88,796.46,420.39,2026-03-23 02:24:57.202,30,Safe
25.62,6.0,24.19,797.1,250.25,2026-03-23 02:27:57.202,30,Safe
25.57,6.0,33.61,800.0,1912.4,2026-03-23 02:30:57.202,45,Moderate
25.61,6.01,35.0,800.0,2436.2,2026-03-23 02:33:57.202,45,Moderate
25.65,6.0,30.31,800.0,1696.41,2026-03-23 02:36:57.202,45,Moderate
25.62,6.0,35.68,800.0,2491.12,2026-03-23 02:39:57.202,45,Moderate
25.58,6.02,37.7,800.0,2464.5,2026-03-23 02:42:57.202,45,Moderate
25.63,6.01,37.88,800.0,1308.1,2026-03-23 02:45:57.202,45,Moderate
25.64,6.01,38.38,800.0,1896.29,2026-03-23 02:48:57.202,45,Moderate
25.64,6.01,34.62,800.0,2209.96,2026-03-23 02:51:57.202,45,Moderate
25.6,6.0,34.86,800.0,2880.02,2026-03-23 02:54:57.202,45,Moderate
25.57,6.0,43.66,800.0,1648.12,2026-03-23 02:57:57.202,45,Moderate
25.62,6.0,37.96,800.0,2114.88,2026-03-23 03:00:57.202,45,Moderate
25.66,6.01,31.62,799.34,2252.84,2026-03-23 03:03:57.202,45,Moderate
25.68,6.0,33.1,800.0,1810.31,2026-03-23 03:06:57.202,45,Moderate
25.7,6.01,28.22,800.0,2408.06,2026-03-23 03:09:57.202,30,Safe
25.68,6.0,30.63,799.68,1717.05,2026-03-23 03:12:57.202,45,Moderate
25.66,6.02,31.64,800.0,2324.53,2026-03-23 03:15:57.202,45,Moderate
25.66,6.03,29.16,800.0,2508.97,2026-03-23 03:18:57.202,30,Safe
25.68,6.03,30.82,800.0,2599.02,2026-03-23 03:21:57.202,45,Moderate
25.63,6.01,29.32,800.0,1838.62,2026-03-23 03:24:57.202,30,Safe
25.63,6.02,30.65,800.0,2563.65,2026-03-23 03:27:57.202,45,Moderate
25.62,6.0,31.54,799.7,2440.9,2026-03-23 03:30:57.202,45,Moderate
25.59,6.0,31.83,800.0,2028.58,2026-03-23 03:33:57.202,45,Moderate
25.52,6.0,29.67,799.53,2716.47,2026-03-23 03:36:57.202,30,Safe
25.53,6.0,32.16,799.79,2601.71,2026-03-23 03:39:57.202,45,Moderate
25.42,6.02,28.92,800.0,1851.91,2026-03-23 03:42:57.202,30,Safe
25.51,6.03,31.36,799.98,1611.42,2026-03-23 03:45:57.202,45,Moderate
25.55,6.01,31.63,800.0,1795.66,2026-03-23 03:48:57.202,45,Moderate
25.54,6.03,33.07,800.0,2403.59,2026-03-23 03:51:57.202,45,Moderate
25.5,6.01,30.64,799.15,2367.92,2026-03-23 03:54:57.202,45,Moderate
25.51,6.0,31.55,798.98,1934.96,2026-03-23 03:57:57.202,45,Moderate
25.44,6.0,29.28,799.96,1997.31,2026-03-23 04:00:57.202,30,Safe
25.51,6.0,31.01,799.96,2522.55,2026-03-23 04:03:57.202,45,Moderate
25.43,6.01,31.51,799.36,2414.88,2026-03-23 04:06:57.202,45,Moderate
25.64,6.0,29.84,799.82,1291.68,2026-03-23 04:09:57.202,30,Safe
25.63,6.0,27.02,798.87,2508.92,2026-03-23 04:12:57.202,30,Safe
25.57,6.02,28.76,798.67,1688.46,2026-03-23 04:15:57.202,30,Safe
25.59,6.03,28.8,799.12,1884.96,2026-03-23 04:18:57.202,30,Safe
25.59,6.04,32.12,799.19,1561.14,2026-03-23 04:21:57.202,45,Moderate
25.61,6.06,29.13,798.81,1795.22,2026-03-23 04:24:57.202,30,Safe
25.47,6.07,29.6,798.66,2127.22,2026-03-23 04:27:57.202,30,Safe
25.68,6.06,29.07,799.62,2530.81,2026-03-23 04:30:57.202,30,Safe
25.65,6.01,29.43,799.22,2907.02,2026-03-23 04:33:57.202,30,Safe
25.85,6.0,29.15,798.65,2820.56,2026-03-23 04:36:57.202,30,Safe
25.81,6.0,28.23,798.63,1803.33,2026-03-23 04:39:57.202,30,Safe
25.78,6.0,30.28,798.2,1411.07,2026-03-23 04:42:57.202,45,Moderate
25.87,6.0,30.38,797.97,2559.6,2026-03-23 04:45:57.202,45,Moderate
25.84,6.0,31.12,796.83,2477.76,2026-03-23 04:48:57.202,45,Moderate
25.85,6.0,29.92,798.01,2279.75,2026-03-23 04:51:57.202,30,Safe
25.8,6.01,30.42,798.81,1558.97,2026-03-23 04:54:57.202,45,Moderate
25.93,6.01,29.82,799.48,1266.16,2026-03-23 04:57:57.202,30,Safe
25.93,6.01,27.05,797.63,1523.46,2026-03-23 05:00:57.202,30,Safe
25.87,6.03,27.74,797.86,1633.19,2026-03-23 05:03:57.202,30,Safe
25.9,6.03,28.44,798.74,2251.29,2026-03-23 05:06:57.202,30,Safe
25.83,6.04,28.65,798.26,2547.67,2026-03-23 05:09:57.202,30,Safe
25.88,6.04,28.88,799.22,2042.24,2026-03-23 05:12:57.202,30,Safe
25.95,6.03,25.7,798.89,1508.39,2026-03-23 05:15:57.202,30,Safe
25.87,6.03,27.92,798.37,1840.89,2026-03-23 05:18:57.202,30,Safe
25.89,6.04,28.18,800.0,2081.1,2026-03-23 05:21:57.202,30,Safe
26.05,6.04,30.85,800.0,2727.9,2026-03-23 05:24:57.202,45,Moderate
26.04,6.02,27.58,800.0,1456.01,2026-03-23 05:27:57.202,30,Safe
25.99,6.04,28.86,800.0,2646.41,2026-03-23 05:30:57.202,30,Safe
25.92,6.02,31.37,798.89,2055.34,2026-03-23 05:33:57.202,45,Moderate
25.89,6.02,26.73,800.0,1665.98,2026-03-23 05:36:57.202,30,Safe
25.9,6.04,28.92,800.0,1954.6,2026-03-23 05:39:57.202,30,Safe
25.97,6.01,28.41,799.29,2424.71,2026-03-23 05:42:57.202,30,Safe
25.97,6.01,29.28,799.34,1648.9,2026-03-23 05:45:57.202,30,Safe
25.87,6.02,29.14,800.0,1622.93,2026-03-23 05:48:57.202,30,Safe
25.78,6.04,26.62,800.0,1813.14,2026-03-23 05:51:57.202,30,Safe
25.92,6.06,29.88,798.71,2786.87,2026-03-23 05:54:57.202,30,Safe
25.86,6.05,28.41,799.87,2202.78,2026-03-23 05:57:57.202,30,Safe
25.85,6.03,28.84,800.0,2712.96,2026-03-23 06:00:57.202,30,Safe
25.88,6.02,29.33,800.0,1687.84,2026-03-23 06:03:57.202,30,Safe
25.92,6.03,26.13,799.77,1687.84,2026-03-23 06:06:57.202,30,Safe
25.83,6.01,28.13,800.0,2095.7,2026-03-23 06:09:57.202,30,Safe
25.79,6.01,28.84,800.0,2717.06,2026-03-23 06:12:57.202,30,Safe
25.83,6.01,30.9,800.0,2142.84,2026-03-23 06:15:57.202,45,Moderate
25.9,6.01,25.76,800.0,1969.77,2026-03-23 06:18:57.202,30,Safe
25.87,6.04,27.8,799.61,1685.18,2026-03-23 06:21:57.202,30,Safe
25.87,6.01,28.72,799.0,1871.67,2026-03-23 06:24:57.202,30,Safe
25.91,6.0,25.9,799.88,2283.37,2026-03-23 06:27:57.202,30,Safe
26.01,6.0,29.08,800.0,2069.32,2026-03-23 06:30:57.202,30,Safe
25.89,6.0,26.67,800.0,2022.03,2026-03-23 06:33:57.202,30,Safe
25.9,6.01,27.61,799.22,1924.68,2026-03-23 06:36:57.202,30,Safe
25.96,6.01,29.53,799.14,1966.4,2026-03-23 06:39:57.202,30,Safe
25.85,6.0,27.06,797.78,1635.76,2026-03-23 06:42:57.202,30,Safe
25.82,6.0,25.63,797.19,2714.1,2026-03-23 06:45:57.202,30,Safe
25.88,6.0,25.73,797.04,2591.72,2026-03-23 06:48:57.202,30,Safe
25.85,6.02,26.06,795.21,2209.57,2026-03-23 06:51:57.202,30,Safe
25.83,6.03,25.21,795.43,2635.61,2026-03-23 06:54:57.202,30,Safe
25.83,6.04,26.29,795.68,2355.62,2026-03-23 06:57:57.202,30,Safe
25.81,6.05,25.98,794.74,2150.19,2026-03-23 07:00:57.202,30,Safe
25.75,6.04,26.82,794.94,2672.98,2026-03-23 07:03:57.202,30,Safe
25.76,6.05,25.72,794.74,2136.08,2026-03-23 07:06:57.202,30,Safe
25.76,6.04,28.14,795.03,2309.22,2026-03-23 07:09:57.202,30,Safe
25.81,6.02,28.16,795.73,2005.14,2026-03-23 07:12:57.202,30,Safe
25.71,6.03,27.04,795.41,2635.51,2026-03-23 07:15:57.202,30,Safe
25.83,6.03,26.84,794.41,1571.94,2026-03-23 07:18:57.202,30,Safe
25.85,6.03,25.42,795.65,2349.19,2026-03-23 07:21:57.202,30,Safe
25.79,6.02,25.56,793.73,1817.73,2026-03-23 07:24:57.202,30,Safe
25.95,6.01,24.45,792.67,2375.14,2026-03-23 07:27:57.202,30,Safe
25.91,6.0,25.7,792.44,2314.04,2026-03-23 07:30:57.202,30,Safe
25.86,6.0,27.71,791.27,1742.78,2026-03-23 07:33:57.202,30,Safe
25.84,6.0,26.27,791.02,2605.85,2026-03-23 07:36:57.202,30,Safe
25.81,6.0,27.84,791.29,2591.99,2026-03-23 07:39:57.202,30,Safe
25.79,6.0,27.78,791.52,1410.32,2026-03-23 07:42:57.202,30,Safe
25.8,6.0,26.13,792.86,2963.83,2026-03-23 07:45:57.202,30,Safe
25.87,6.03,24.22,792.37,2002.3,2026-03-23 07:48:57.202,30,Safe
25.85,6.01,24.4,791.81,2767.58,2026-03-23 07:51:57.202,30,Safe
25.79,6.01,26.39,792.62,2781.41,2026-03-23 07:54:57.202,30,Safe
25.75,6.03,28.49,792.22,2928.77,2026-03-23 07:57:57.202,30,Safe
25.82,6.02,25.83,791.76,1511.72,2026-03-23 08:00:57.202,30,Safe
25.79,6.0,28.04,791.77,2237.88,2026-03-23 08:03:57.202,30,Safe
25.88,6.01,27.49,791.27,2462.48,2026-03-23 08:06:57.202,30,Safe
26.04,6.0,27.35,792.56,2315.05,2026-03-23 08:09:57.202,30,Safe
26.02,6.0,28.9,791.9,2857.65,2026-03-23 08:12:57.202,30,Safe
25.87,6.01,24.05,790.99,2078.63,2026-03-23 08:15:57.202,30,Safe
26.01,6.01,26.47,792.09,1331.22,2026-03-23 08:18:57.202,30,Safe
